"@timestamp","log.original"
"2021-02-24 01:53:37.056","2021-02-24 02:53:37,056 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131616973, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-24 01:53:31.275","2021-02-24 02:53:31,275 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131611273, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-24 01:53:18.672","2021-02-24 02:53:18,672 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131598672, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-24 01:53:16.267","2021-02-24 02:53:16,267 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131596267, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-24 01:52:58.093","2021-02-24 02:52:58,093 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131578092, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-24 01:52:54.184","2021-02-24 02:52:54,184 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131574154, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-24 01:46:32.263","2021-02-24 02:46:32,263 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131192262, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-24 01:46:28.674","2021-02-24 02:46:28,674 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614131188673, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-24 01:25:39.471","2021-02-24 02:25:39,471 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614129939471, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-24 01:25:37.463","2021-02-24 02:25:37,463 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614129937463, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-24 01:25:32.084","2021-02-24 02:25:32,084 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614129932084, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-24 01:25:29.971","2021-02-24 02:25:29,971 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1614129929970, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 02:36:31.090","2021-02-17 03:36:31,090 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529391090, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-17 02:36:27.527","2021-02-17 03:36:27,527 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529387525, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-17 02:36:19.031","2021-02-17 03:36:19,031 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529379031, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-17 02:36:16.395","2021-02-17 03:36:16,395 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529376395, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-17 02:35:57.993","2021-02-17 03:35:57,993 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529357993, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-17 02:35:55.687","2021-02-17 03:35:55,687 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529355686, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-17 02:30:46.369","2021-02-17 03:30:46,369 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529046368, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 02:30:43.461","2021-02-17 03:30:43,461 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613529043460, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 02:16:20.081","2021-02-17 03:16:20,081 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613528180081, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-17 02:16:15.187","2021-02-17 03:16:15,187 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613528175186, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-17 02:15:36.289","2021-02-17 03:15:36,289 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613528136288, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 02:15:34.377","2021-02-17 03:15:34,377 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613528134376, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 02:05:02.534","2021-02-17 03:05:02,534 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527502533, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-17 02:05:00.848","2021-02-17 03:05:00,848 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527500848, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 02:05:00.253","2021-02-17 03:05:00,253 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527500253, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-17 02:04:58.823","2021-02-17 03:04:58,823 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527498822, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 02:04:56.931","2021-02-17 03:04:56,931 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527496931, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 02:04:54.934","2021-02-17 03:04:54,934 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527494933, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 01:59:47.785","2021-02-17 02:59:47,785 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527187785, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 01:59:46.597","2021-02-17 02:59:46,597 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527186596, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-17 01:59:45.718","2021-02-17 02:59:45,718 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527185718, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 01:59:44.879","2021-02-17 02:59:44,879 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613527184879, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-17 01:49:20.185","2021-02-17 02:49:20,185 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526560185, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-17 01:49:15.284","2021-02-17 02:49:15,284 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526555283, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-17 01:48:57.297","2021-02-17 02:48:57,297 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526537297, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-17 01:48:55.409","2021-02-17 02:48:55,409 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526535408, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-17 01:48:47.954","2021-02-17 02:48:47,954 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526527954, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 01:48:45.772","2021-02-17 02:48:45,772 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526525771, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 01:44:19.222","2021-02-17 02:44:19,222 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526259221, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-17 01:44:15.411","2021-02-17 02:44:15,411 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613526255409, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-17 01:33:22.600","2021-02-17 02:33:22,600 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613525602600, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-17 01:33:18.903","2021-02-17 02:33:18,903 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613525598901, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-17 01:32:55.002","2021-02-17 02:32:55,002 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613525575002, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 01:32:53.491","2021-02-17 02:32:53,491 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613525573490, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-17 01:20:48.771","2021-02-17 02:20:48,771 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613524848709, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 01:20:46.505","2021-02-17 02:20:46,505 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613524846505, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 01:20:45.926","2021-02-17 02:20:45,926 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613524845925, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-17 01:20:44.110","2021-02-17 02:20:44,110 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613524844109, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-15 07:24:38.024","2021-02-15 08:24:38,024 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613373878024, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-15 07:24:35.594","2021-02-15 08:24:35,594 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613373875594, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-13 12:59:12.056","2021-02-13 13:59:12,056 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613221152055, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-13 12:59:09.950","2021-02-13 13:59:09,950 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613221149950, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-13 12:59:07.909","2021-02-13 13:59:07,909 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613221147909, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-13 12:59:05.706","2021-02-13 13:59:05,706 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613221145706, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-13 10:36:07.948","2021-02-13 11:36:07,948 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613212567948, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-13 10:36:05.932","2021-02-13 11:36:05,932 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1613212565931, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-09 13:32:05.324","2021-02-09 14:32:05,324 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612877525324, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-09 13:32:02.408","2021-02-09 14:32:02,408 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612877522406, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-09 13:31:06.661","2021-02-09 14:31:06,661 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612877466660, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-09 13:31:02.764","2021-02-09 14:31:02,764 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612877462762, type=ContextRefreshed, appName=order, appVersion=1.0.342, scmRevision=67a441c]"
"2021-02-04 09:54:09.796","2021-02-04 10:54:09,796 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432449796, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:54:07.483","2021-02-04 10:54:07,483 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432447482, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:52:59.302","2021-02-04 10:52:59,302 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432379302, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:52:57.119","2021-02-04 10:52:57,119 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432377118, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:50:24.685","2021-02-04 10:50:24,685 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432224684, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:50:22.286","2021-02-04 10:50:22,286 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432222285, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:49:14.577","2021-02-04 10:49:14,577 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432154576, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-04 09:49:12.233","2021-02-04 10:49:12,233 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612432152232, type=ContextRefreshed, appName=storage, appVersion=1.0.114, scmRevision=a8ed4a3]"
"2021-02-03 09:34:01.586","2021-02-03 10:34:01,586 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612344841585, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-03 09:33:59.385","2021-02-03 10:33:59,385 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612344839384, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-03 09:32:43.965","2021-02-03 10:32:43,965 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612344763964, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-03 09:32:41.939","2021-02-03 10:32:41,939 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612344761938, type=ContextRefreshed, appName=webfront, appVersion=1.0.71, scmRevision=9b3bf53]"
"2021-02-03 02:38:57.517","2021-02-03 03:38:57,517 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319937516, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-03 02:38:51.727","2021-02-03 03:38:51,727 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319931726, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-03 02:25:22.132","2021-02-03 03:25:22,132 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319122131, type=ContextRefreshed, appName=storage, appVersion=1.0.113, scmRevision=078834d]"
"2021-02-03 02:25:20.096","2021-02-03 03:25:20,096 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319120095, type=ContextRefreshed, appName=storage, appVersion=1.0.113, scmRevision=078834d]"
"2021-02-03 02:25:18.287","2021-02-03 03:25:18,287 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319118287, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
"2021-02-03 02:25:16.334","2021-02-03 03:25:16,334 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319116333, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
"2021-02-03 02:25:14.089","2021-02-03 03:25:14,089 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319114089, type=ContextRefreshed, appName=order, appVersion=1.0.213, scmRevision=d7a47cf]"
"2021-02-03 02:25:10.559","2021-02-03 03:25:10,559 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319110558, type=ContextRefreshed, appName=order, appVersion=1.0.213, scmRevision=d7a47cf]"
"2021-02-03 02:24:58.344","2021-02-03 03:24:58,344 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319098343, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 02:24:56.102","2021-02-03 03:24:56,102 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319096101, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 02:24:55.448","2021-02-03 03:24:55,448 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319095447, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-03 02:24:53.452","2021-02-03 03:24:53,452 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612319093452, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-03 02:11:44.543","2021-02-03 03:11:44,543 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612318304542, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
"2021-02-03 02:11:42.064","2021-02-03 03:11:42,064 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612318302063, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
"2021-02-03 02:07:08.435","2021-02-03 03:07:08,435 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612318028434, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-03 02:07:02.435","2021-02-03 03:07:02,435 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612318022433, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-03 01:59:43.612","2021-02-03 02:59:43,612 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612317583611, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 01:59:41.411","2021-02-03 02:59:41,411 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612317581410, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 01:59:38.416","2021-02-03 02:59:38,416 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612317578415, type=ContextRefreshed, appName=order, appVersion=1.0.213, scmRevision=d7a47cf]"
"2021-02-03 01:59:34.938","2021-02-03 02:59:34,938 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612317574936, type=ContextRefreshed, appName=order, appVersion=1.0.213, scmRevision=d7a47cf]"
"2021-02-03 01:52:52.021","2021-02-03 02:52:52,021 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612317172018, type=ContextRefreshed, appName=storage, appVersion=1.0.113, scmRevision=078834d]"
"2021-02-03 01:52:49.907","2021-02-03 02:52:49,907 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612317169906, type=ContextRefreshed, appName=storage, appVersion=1.0.113, scmRevision=078834d]"
"2021-02-03 01:47:37.313","2021-02-03 02:47:37,313 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612316857313, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-03 01:47:35.545","2021-02-03 02:47:35,545 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612316855544, type=ContextRefreshed, appName=customer, appVersion=1.0.48, scmRevision=e1e335f]"
"2021-02-03 01:41:27.945","2021-02-03 02:41:27,945 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612316487944, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-03 01:41:22.469","2021-02-03 02:41:22,469 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612316482468, type=ContextRefreshed, appName=shipping, appVersion=1.0.342, scmRevision=d965b23]"
"2021-02-03 01:27:00.710","2021-02-03 02:27:00,710 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612315620709, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 01:26:58.839","2021-02-03 02:26:58,839 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612315618839, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 01:26:58.580","2021-02-03 02:26:58,580 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612315618580, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-03 01:26:57.035","2021-02-03 02:26:57,035 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612315617035, type=ContextRefreshed, appName=adress, appVersion=1.0.41, scmRevision=e9c131b]"
"2021-02-01 16:24:08.122","2021-02-01 17:24:08,122 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612196648122, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
"2021-02-01 16:24:05.427","2021-02-01 17:24:05,427 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612196645426, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
"2021-02-01 16:24:04.629","2021-02-01 17:24:04,629 INFO  [main] [org.springframework.boot.actuate.audit.listener.AuditListener] [NONE] - AuditEvent [timestamp=1612196644629, type=ContextRefreshed, appName=webfront, appVersion=1.0.65, scmRevision=ba9c7ee]"
